symptom,follow_up_question,question_type,expected_values,priority,clinical_category,emergency_flag
Heat Intolerance,Any emergency warning signs (Variant 2780)?,2,5,3,0,0
Cold Intolerance,Since how many days (Variant 2781)?,1,3,1,7,1
Cold Intolerance,"Mild, moderate or severe (Variant 2782)?",8,2,2,4,0
Cold Intolerance,How frequently does it occur (Variant 2783)?,3,4,3,3,1
Cold Intolerance,When did it start worsening (Variant 2784)?,7,3,1,6,0
Cold Intolerance,Any associated symptoms present (Variant 2785)?,0,5,2,1,1
Cold Intolerance,Triggered by activity (Variant 2786)?,9,5,3,2,0
Cold Intolerance,Localized or widespread (Variant 2787)?,5,1,1,5,1
Cold Intolerance,Constant or intermittent (Variant 2788)?,6,0,2,8,0
Cold Intolerance,Does it affect daily activities (Variant 2789)?,4,5,3,0,1
Cold Intolerance,Any emergency warning signs (Variant 2790)?,2,5,1,7,0
Rash,Since how many days (Variant 2791)?,1,3,2,4,1
Rash,"Mild, moderate or severe (Variant 2792)?",8,2,3,3,0
Rash,How frequently does it occur (Variant 2793)?,3,4,1,6,1
Rash,When did it start worsening (Variant 2794)?,7,3,2,1,0
Rash,Any associated symptoms present (Variant 2795)?,0,5,3,2,1
Rash,Triggered by activity (Variant 2796)?,9,5,1,5,0
Rash,Localized or widespread (Variant 2797)?,5,1,2,8,1
Rash,Constant or intermittent (Variant 2798)?,6,0,3,0,0
Rash,Does it affect daily activities (Variant 2799)?,4,5,1,7,1
Rash,Any emergency warning signs (Variant 2800)?,2,5,2,4,0
Itching,Since how many days (Variant 2801)?,1,3,3,3,1
Itching,"Mild, moderate or severe (Variant 2802)?",8,2,1,6,0
Itching,How frequently does it occur (Variant 2803)?,3,4,2,1,1
Itching,When did it start worsening (Variant 2804)?,7,3,3,2,0
Itching,Any associated symptoms present (Variant 2805)?,0,5,1,5,1
Itching,Triggered by activity (Variant 2806)?,9,5,2,8,0
Itching,Localized or widespread (Variant 2807)?,5,1,3,0,1
Itching,Constant or intermittent (Variant 2808)?,6,0,1,7,0
Itching,Does it affect daily activities (Variant 2809)?,4,5,2,4,1
Itching,Any emergency warning signs (Variant 2810)?,2,5,3,3,0
Skin Lesions,Since how many days (Variant 2811)?,1,3,1,6,1
Skin Lesions,"Mild, moderate or severe (Variant 2812)?",8,2,2,1,0
Skin Lesions,How frequently does it occur (Variant 2813)?,3,4,3,2,1
Skin Lesions,When did it start worsening (Variant 2814)?,7,3,1,5,0
Skin Lesions,Any associated symptoms present (Variant 2815)?,0,5,2,8,1
Skin Lesions,Triggered by activity (Variant 2816)?,9,5,3,0,0
Skin Lesions,Localized or widespread (Variant 2817)?,5,1,1,7,1
Skin Lesions,Constant or intermittent (Variant 2818)?,6,0,2,4,0
Skin Lesions,Does it affect daily activities (Variant 2819)?,4,5,3,3,1
Skin Lesions,Any emergency warning signs (Variant 2820)?,2,5,1,6,0
Hair Loss,Since how many days (Variant 2821)?,1,3,2,1,1
Hair Loss,"Mild, moderate or severe (Variant 2822)?",8,2,3,2,0
Hair Loss,How frequently does it occur (Variant 2823)?,3,4,1,5,1
Hair Loss,When did it start worsening (Variant 2824)?,7,3,2,8,0
Hair Loss,Any associated symptoms present (Variant 2825)?,0,5,3,0,1
Hair Loss,Triggered by activity (Variant 2826)?,9,5,1,7,0
Hair Loss,Localized or widespread (Variant 2827)?,5,1,2,4,1
Hair Loss,Constant or intermittent (Variant 2828)?,6,0,3,3,0
Hair Loss,Does it affect daily activities (Variant 2829)?,4,5,1,6,1
Hair Loss,Any emergency warning signs (Variant 2830)?,2,5,2,1,0
Insomnia,Since how many days (Variant 2831)?,1,3,3,2,1
Insomnia,"Mild, moderate or severe (Variant 2832)?",8,2,1,5,0
Insomnia,How frequently does it occur (Variant 2833)?,3,4,2,8,1
Insomnia,When did it start worsening (Variant 2834)?,7,3,3,0,0
Insomnia,Any associated symptoms present (Variant 2835)?,0,5,1,7,1
Insomnia,Triggered by activity (Variant 2836)?,9,5,2,4,0
Insomnia,Localized or widespread (Variant 2837)?,5,1,3,3,1
Insomnia,Constant or intermittent (Variant 2838)?,6,0,1,6,0
Insomnia,Does it affect daily activities (Variant 2839)?,4,5,2,1,1
Insomnia,Any emergency warning signs (Variant 2840)?,2,5,3,2,0
Anxiety,Since how many days (Variant 2841)?,1,3,1,5,1
Anxiety,"Mild, moderate or severe (Variant 2842)?",8,2,2,8,0
Anxiety,How frequently does it occur (Variant 2843)?,3,4,3,0,1
Anxiety,When did it start worsening (Variant 2844)?,7,3,1,7,0
Anxiety,Any associated symptoms present (Variant 2845)?,0,5,2,4,1
Anxiety,Triggered by activity (Variant 2846)?,9,5,3,3,0
Anxiety,Localized or widespread (Variant 2847)?,5,1,1,6,1
Anxiety,Constant or intermittent (Variant 2848)?,6,0,2,1,0
Anxiety,Does it affect daily activities (Variant 2849)?,4,5,3,2,1
Anxiety,Any emergency warning signs (Variant 2850)?,2,5,1,5,0
Depressed Mood,Since how many days (Variant 2851)?,1,3,2,8,1
Depressed Mood,"Mild, moderate or severe (Variant 2852)?",8,2,3,0,0
Depressed Mood,How frequently does it occur (Variant 2853)?,3,4,1,7,1
Depressed Mood,When did it start worsening (Variant 2854)?,7,3,2,4,0
Depressed Mood,Any associated symptoms present (Variant 2855)?,0,5,3,3,1
Depressed Mood,Triggered by activity (Variant 2856)?,9,5,1,6,0
Depressed Mood,Localized or widespread (Variant 2857)?,5,1,2,1,1
Depressed Mood,Constant or intermittent (Variant 2858)?,6,0,3,2,0
Depressed Mood,Does it affect daily activities (Variant 2859)?,4,5,1,5,1
Depressed Mood,Any emergency warning signs (Variant 2860)?,2,5,2,8,0
Irritability,Since how many days (Variant 2861)?,1,3,3,0,1
Irritability,"Mild, moderate or severe (Variant 2862)?",8,2,1,7,0
Irritability,How frequently does it occur (Variant 2863)?,3,4,2,4,1
Irritability,When did it start worsening (Variant 2864)?,7,3,3,3,0
Irritability,Any associated symptoms present (Variant 2865)?,0,5,1,6,1
Irritability,Triggered by activity (Variant 2866)?,9,5,2,1,0
Irritability,Localized or widespread (Variant 2867)?,5,1,3,2,1
Irritability,Constant or intermittent (Variant 2868)?,6,0,1,5,0
Irritability,Does it affect daily activities (Variant 2869)?,4,5,2,8,1
Irritability,Any emergency warning signs (Variant 2870)?,2,5,3,0,0
Ear Pain,Since how many days (Variant 2871)?,1,3,1,7,1
Ear Pain,"Mild, moderate or severe (Variant 2872)?",8,2,2,4,0
Ear Pain,How frequently does it occur (Variant 2873)?,3,4,3,3,1
Ear Pain,When did it start worsening (Variant 2874)?,7,3,1,6,0
Ear Pain,Any associated symptoms present (Variant 2875)?,0,5,2,1,1
Ear Pain,Triggered by activity (Variant 2876)?,9,5,3,2,0
Ear Pain,Localized or widespread (Variant 2877)?,5,1,1,5,1
Ear Pain,Constant or intermittent (Variant 2878)?,6,0,2,8,0
Ear Pain,Does it affect daily activities (Variant 2879)?,4,5,3,0,1
Ear Pain,Any emergency warning signs (Variant 2880)?,2,5,1,7,0
Hearing Loss,Since how many days (Variant 2881)?,1,3,2,4,1
Hearing Loss,"Mild, moderate or severe (Variant 2882)?",8,2,3,3,0
Hearing Loss,How frequently does it occur (Variant 2883)?,3,4,1,6,1
Hearing Loss,When did it start worsening (Variant 2884)?,7,3,2,1,0
Hearing Loss,Any associated symptoms present (Variant 2885)?,0,5,3,2,1
Hearing Loss,Triggered by activity (Variant 2886)?,9,5,1,5,0
Hearing Loss,Localized or widespread (Variant 2887)?,5,1,2,8,1
Hearing Loss,Constant or intermittent (Variant 2888)?,6,0,3,0,0
Hearing Loss,Does it affect daily activities (Variant 2889)?,4,5,1,7,1
Hearing Loss,Any emergency warning signs (Variant 2890)?,2,5,2,4,0
Neck Pain,Since how many days (Variant 2891)?,1,3,3,3,1
Neck Pain,"Mild, moderate or severe (Variant 2892)?",8,2,1,6,0
Neck Pain,How frequently does it occur (Variant 2893)?,3,4,2,1,1
Neck Pain,When did it start worsening (Variant 2894)?,7,3,3,2,0
Neck Pain,Any associated symptoms present (Variant 2895)?,0,5,1,5,1
Neck Pain,Triggered by activity (Variant 2896)?,9,5,2,8,0
Neck Pain,Localized or widespread (Variant 2897)?,5,1,3,0,1
Neck Pain,Constant or intermittent (Variant 2898)?,6,0,1,7,0
Neck Pain,Does it affect daily activities (Variant 2899)?,4,5,2,4,1
Neck Pain,Any emergency warning signs (Variant 2900)?,2,5,3,3,0
Pelvic Pain,Since how many days (Variant 2901)?,1,3,1,6,1
Pelvic Pain,"Mild, moderate or severe (Variant 2902)?",8,2,2,1,0
Pelvic Pain,How frequently does it occur (Variant 2903)?,3,4,3,2,1
Pelvic Pain,When did it start worsening (Variant 2904)?,7,3,1,5,0
Pelvic Pain,Any associated symptoms present (Variant 2905)?,0,5,2,8,1
Pelvic Pain,Triggered by activity (Variant 2906)?,9,5,3,0,0
Pelvic Pain,Localized or widespread (Variant 2907)?,5,1,1,7,1
Pelvic Pain,Constant or intermittent (Variant 2908)?,6,0,2,4,0
Pelvic Pain,Does it affect daily activities (Variant 2909)?,4,5,3,3,1
Pelvic Pain,Any emergency warning signs (Variant 2910)?,2,5,1,6,0
Menstrual Irregularity,Since how many days (Variant 2911)?,1,3,2,1,1
Menstrual Irregularity,"Mild, moderate or severe (Variant 2912)?",8,2,3,2,0
Menstrual Irregularity,How frequently does it occur (Variant 2913)?,3,4,1,5,1
Menstrual Irregularity,When did it start worsening (Variant 2914)?,7,3,2,8,0
Menstrual Irregularity,Any associated symptoms present (Variant 2915)?,0,5,3,0,1
Menstrual Irregularity,Triggered by activity (Variant 2916)?,9,5,1,7,0
Menstrual Irregularity,Localized or widespread (Variant 2917)?,5,1,2,4,1
Menstrual Irregularity,Constant or intermittent (Variant 2918)?,6,0,3,3,0
Menstrual Irregularity,Does it affect daily activities (Variant 2919)?,4,5,1,6,1
Menstrual Irregularity,Any emergency warning signs (Variant 2920)?,2,5,2,1,0
Burning Urination,Since how many days (Variant 2921)?,1,3,3,2,1
Burning Urination,"Mild, moderate or severe (Variant 2922)?",8,2,1,5,0
Burning Urination,How frequently does it occur (Variant 2923)?,3,4,2,8,1
Burning Urination,When did it start worsening (Variant 2924)?,7,3,3,0,0
Burning Urination,Any associated symptoms present (Variant 2925)?,0,5,1,7,1
Burning Urination,Triggered by activity (Variant 2926)?,9,5,2,4,0
Burning Urination,Localized or widespread (Variant 2927)?,5,1,3,3,1
Burning Urination,Constant or intermittent (Variant 2928)?,6,0,1,6,0
Burning Urination,Does it affect daily activities (Variant 2929)?,4,5,2,1,1
Burning Urination,Any emergency warning signs (Variant 2930)?,2,5,3,2,0
Blood in Urine,Since how many days (Variant 2931)?,1,3,1,5,1
Blood in Urine,"Mild, moderate or severe (Variant 2932)?",8,2,2,8,0
Blood in Urine,How frequently does it occur (Variant 2933)?,3,4,3,0,1
Blood in Urine,When did it start worsening (Variant 2934)?,7,3,1,7,0
Blood in Urine,Any associated symptoms present (Variant 2935)?,0,5,2,4,1
Blood in Urine,Triggered by activity (Variant 2936)?,9,5,3,3,0
Blood in Urine,Localized or widespread (Variant 2937)?,5,1,1,6,1
Blood in Urine,Constant or intermittent (Variant 2938)?,6,0,2,1,0
Blood in Urine,Does it affect daily activities (Variant 2939)?,4,5,3,2,1
Blood in Urine,Any emergency warning signs (Variant 2940)?,2,5,1,5,0
Swollen Lymph Nodes,Since how many days (Variant 2941)?,1,3,2,8,1
Swollen Lymph Nodes,"Mild, moderate or severe (Variant 2942)?",8,2,3,0,0
Swollen Lymph Nodes,How frequently does it occur (Variant 2943)?,3,4,1,7,1
Swollen Lymph Nodes,When did it start worsening (Variant 2944)?,7,3,2,4,0
Swollen Lymph Nodes,Any associated symptoms present (Variant 2945)?,0,5,3,3,1
Swollen Lymph Nodes,Triggered by activity (Variant 2946)?,9,5,1,6,0
Swollen Lymph Nodes,Localized or widespread (Variant 2947)?,5,1,2,1,1
Swollen Lymph Nodes,Constant or intermittent (Variant 2948)?,6,0,3,2,0
Swollen Lymph Nodes,Does it affect daily activities (Variant 2949)?,4,5,1,5,1
Swollen Lymph Nodes,Any emergency warning signs (Variant 2950)?,2,5,2,8,0
Dry Mouth,Since how many days (Variant 2951)?,1,3,3,0,1
Dry Mouth,"Mild, moderate or severe (Variant 2952)?",8,2,1,7,0
Dry Mouth,How frequently does it occur (Variant 2953)?,3,4,2,4,1
Dry Mouth,When did it start worsening (Variant 2954)?,7,3,3,3,0
Dry Mouth,Any associated symptoms present (Variant 2955)?,0,5,1,6,1
Dry Mouth,Triggered by activity (Variant 2956)?,9,5,2,1,0
Dry Mouth,Localized or widespread (Variant 2957)?,5,1,3,2,1
Dry Mouth,Constant or intermittent (Variant 2958)?,6,0,1,5,0
Dry Mouth,Does it affect daily activities (Variant 2959)?,4,5,2,8,1
Dry Mouth,Any emergency warning signs (Variant 2960)?,2,5,3,0,0
Mouth Ulcers,Since how many days (Variant 2961)?,1,3,1,7,1
Mouth Ulcers,"Mild, moderate or severe (Variant 2962)?",8,2,2,4,0
Mouth Ulcers,How frequently does it occur (Variant 2963)?,3,4,3,3,1
Mouth Ulcers,When did it start worsening (Variant 2964)?,7,3,1,6,0
Mouth Ulcers,Any associated symptoms present (Variant 2965)?,0,5,2,1,1
Mouth Ulcers,Triggered by activity (Variant 2966)?,9,5,3,2,0
Mouth Ulcers,Localized or widespread (Variant 2967)?,5,1,1,5,1
Mouth Ulcers,Constant or intermittent (Variant 2968)?,6,0,2,8,0
Mouth Ulcers,Does it affect daily activities (Variant 2969)?,4,5,3,0,1
Mouth Ulcers,Any emergency warning signs (Variant 2970)?,2,5,1,7,0
Difficulty Swallowing,Since how many days (Variant 2971)?,1,3,2,4,1
Difficulty Swallowing,"Mild, moderate or severe (Variant 2972)?",8,2,3,3,0
Difficulty Swallowing,How frequently does it occur (Variant 2973)?,3,4,1,6,1
Difficulty Swallowing,When did it start worsening (Variant 2974)?,7,3,2,1,0
Difficulty Swallowing,Any associated symptoms present (Variant 2975)?,0,5,3,2,1
Difficulty Swallowing,Triggered by activity (Variant 2976)?,9,5,1,5,0
Difficulty Swallowing,Localized or widespread (Variant 2977)?,5,1,2,8,1
Difficulty Swallowing,Constant or intermittent (Variant 2978)?,6,0,3,0,0
Difficulty Swallowing,Does it affect daily activities (Variant 2979)?,4,5,1,7,1
Difficulty Swallowing,Any emergency warning signs (Variant 2980)?,2,5,2,4,0
Cyanosis,Since how many days (Variant 2981)?,1,3,3,3,1
Cyanosis,"Mild, moderate or severe (Variant 2982)?",8,2,1,6,0
Cyanosis,How frequently does it occur (Variant 2983)?,3,4,2,1,1
Cyanosis,When did it start worsening (Variant 2984)?,7,3,3,2,0
Cyanosis,Any associated symptoms present (Variant 2985)?,0,5,1,5,1
Cyanosis,Triggered by activity (Variant 2986)?,9,5,2,8,0
Cyanosis,Localized or widespread (Variant 2987)?,5,1,3,0,1
Cyanosis,Constant or intermittent (Variant 2988)?,6,0,1,7,0
Cyanosis,Does it affect daily activities (Variant 2989)?,4,5,2,4,1
Cyanosis,Any emergency warning signs (Variant 2990)?,2,5,3,3,0
Severe Bleeding,Since how many days (Variant 2991)?,1,3,1,6,1
Severe Bleeding,"Mild, moderate or severe (Variant 2992)?",8,2,2,1,0
Severe Bleeding,How frequently does it occur (Variant 2993)?,3,4,3,2,1
Severe Bleeding,When did it start worsening (Variant 2994)?,7,3,1,5,0
Severe Bleeding,Any associated symptoms present (Variant 2995)?,0,5,2,8,1
Severe Bleeding,Triggered by activity (Variant 2996)?,9,5,3,0,0
Severe Bleeding,Localized or widespread (Variant 2997)?,5,1,1,7,1
Severe Bleeding,Constant or intermittent (Variant 2998)?,6,0,2,4,0
Severe Bleeding,Does it affect daily activities (Variant 2999)?,4,5,3,3,1
Severe Bleeding,Any emergency warning signs (Variant 3000)?,2,5,1,6,0
Fever,Since how many days (Variant 3001)?,1,3,2,8,1
Fever,"Mild, moderate or severe (Variant 3002)?",8,2,3,0,0
Fever,How frequently does it occur (Variant 3003)?,3,4,1,7,1
Fever,When did it start worsening (Variant 3004)?,7,3,2,4,0
Fever,Any associated symptoms present (Variant 3005)?,0,5,3,3,1
Fever,Triggered by activity (Variant 3006)?,9,5,1,6,0
Fever,Localized or widespread (Variant 3007)?,5,1,2,1,1
Fever,Constant or intermittent (Variant 3008)?,6,0,3,2,0
Fever,Does it affect daily activities (Variant 3009)?,4,5,1,5,1
Fever,Any emergency warning signs (Variant 3010)?,2,5,2,8,0
Cough,Since how many days (Variant 3011)?,1,3,3,0,1
Cough,"Mild, moderate or severe (Variant 3012)?",8,2,1,7,0
Cough,How frequently does it occur (Variant 3013)?,3,4,2,4,1
Cough,When did it start worsening (Variant 3014)?,7,3,3,3,0
Cough,Any associated symptoms present (Variant 3015)?,0,5,1,6,1
Cough,Triggered by activity (Variant 3016)?,9,5,2,1,0
Cough,Localized or widespread (Variant 3017)?,5,1,3,2,1
Cough,Constant or intermittent (Variant 3018)?,6,0,1,5,0
Cough,Does it affect daily activities (Variant 3019)?,4,5,2,8,1
Cough,Any emergency warning signs (Variant 3020)?,2,5,3,0,0
Fatigue,Since how many days (Variant 3021)?,1,3,1,7,1
Fatigue,"Mild, moderate or severe (Variant 3022)?",8,2,2,4,0
Fatigue,How frequently does it occur (Variant 3023)?,3,4,3,3,1
Fatigue,When did it start worsening (Variant 3024)?,7,3,1,6,0
Fatigue,Any associated symptoms present (Variant 3025)?,0,5,2,1,1
Fatigue,Triggered by activity (Variant 3026)?,9,5,3,2,0
Fatigue,Localized or widespread (Variant 3027)?,5,1,1,5,1
Fatigue,Constant or intermittent (Variant 3028)?,6,0,2,8,0
Fatigue,Does it affect daily activities (Variant 3029)?,4,5,3,0,1
Fatigue,Any emergency warning signs (Variant 3030)?,2,5,1,7,0
Breathlessness,Since how many days (Variant 3031)?,1,3,2,4,1
Breathlessness,"Mild, moderate or severe (Variant 3032)?",8,2,3,3,0
Breathlessness,How frequently does it occur (Variant 3033)?,3,4,1,6,1
Breathlessness,When did it start worsening (Variant 3034)?,7,3,2,1,0
Breathlessness,Any associated symptoms present (Variant 3035)?,0,5,3,2,1
Breathlessness,Triggered by activity (Variant 3036)?,9,5,1,5,0
Breathlessness,Localized or widespread (Variant 3037)?,5,1,2,8,1
Breathlessness,Constant or intermittent (Variant 3038)?,6,0,3,0,0
Breathlessness,Does it affect daily activities (Variant 3039)?,4,5,1,7,1
Breathlessness,Any emergency warning signs (Variant 3040)?,2,5,2,4,0
Chest Pain,Since how many days (Variant 3041)?,1,3,3,3,1
Chest Pain,"Mild, moderate or severe (Variant 3042)?",8,2,1,6,0
Chest Pain,How frequently does it occur (Variant 3043)?,3,4,2,1,1
Chest Pain,When did it start worsening (Variant 3044)?,7,3,3,2,0
Chest Pain,Any associated symptoms present (Variant 3045)?,0,5,1,5,1
Chest Pain,Triggered by activity (Variant 3046)?,9,5,2,8,0
Chest Pain,Localized or widespread (Variant 3047)?,5,1,3,0,1
Chest Pain,Constant or intermittent (Variant 3048)?,6,0,1,7,0
Chest Pain,Does it affect daily activities (Variant 3049)?,4,5,2,4,1
Chest Pain,Any emergency warning signs (Variant 3050)?,2,5,3,3,0
Headache,Since how many days (Variant 3051)?,1,3,1,6,1
Headache,"Mild, moderate or severe (Variant 3052)?",8,2,2,1,0
Headache,How frequently does it occur (Variant 3053)?,3,4,3,2,1
Headache,When did it start worsening (Variant 3054)?,7,3,1,5,0
Headache,Any associated symptoms present (Variant 3055)?,0,5,2,8,1
Headache,Triggered by activity (Variant 3056)?,9,5,3,0,0
Headache,Localized or widespread (Variant 3057)?,5,1,1,7,1
Headache,Constant or intermittent (Variant 3058)?,6,0,2,4,0
Headache,Does it affect daily activities (Variant 3059)?,4,5,3,3,1
Headache,Any emergency warning signs (Variant 3060)?,2,5,1,6,0
Dizziness,Since how many days (Variant 3061)?,1,3,2,1,1
Dizziness,"Mild, moderate or severe (Variant 3062)?",8,2,3,2,0
Dizziness,How frequently does it occur (Variant 3063)?,3,4,1,5,1
Dizziness,When did it start worsening (Variant 3064)?,7,3,2,8,0
Dizziness,Any associated symptoms present (Variant 3065)?,0,5,3,0,1
Dizziness,Triggered by activity (Variant 3066)?,9,5,1,7,0
Dizziness,Localized or widespread (Variant 3067)?,5,1,2,4,1
Dizziness,Constant or intermittent (Variant 3068)?,6,0,3,3,0
Dizziness,Does it affect daily activities (Variant 3069)?,4,5,1,6,1
Dizziness,Any emergency warning signs (Variant 3070)?,2,5,2,1,0
Nausea,Since how many days (Variant 3071)?,1,3,3,2,1
Nausea,"Mild, moderate or severe (Variant 3072)?",8,2,1,5,0
Nausea,How frequently does it occur (Variant 3073)?,3,4,2,8,1
Nausea,When did it start worsening (Variant 3074)?,7,3,3,0,0
