disease,category,severity,text_chunk,chunk_length
Autoimmune Hematologic Deficiency 683,Neurology,High,"Disease: Autoimmune Hematologic Deficiency 683
Description: Autoimmune Hematologic Deficiency 683 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Rare
Disease Progression: Chronic condition requiring long-term management
Common Complications: Inflammation complications
Primary Management: Diagnostics",407
Idiopathic Hematologic Deficiency 684,Endocrine,Critical,"Disease: Idiopathic Hematologic Deficiency 684
Description: Idiopathic Hematologic Deficiency 684 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Common
Disease Progression: Potentially severe if untreated
Common Complications: Metabolic imbalance
Primary Management: Specialist Referral",399
Primary Hematologic Deficiency 685,Respiratory,Low,"Disease: Primary Hematologic Deficiency 685
Description: Primary Hematologic Deficiency 685 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Uncommon
Disease Progression: Acute onset may resolve with care
Common Complications: Neurological complications
Primary Management: Medication",393
Secondary Hematologic Deficiency 686,GI,Moderate,"Disease: Secondary Hematologic Deficiency 686
Description: Secondary Hematologic Deficiency 686 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Rare
Disease Progression: Progressive condition needing monitoring
Common Complications: Organ dysfunction
Primary Management: Lifestyle",383
Progressive Hematologic Deficiency 687,Renal,High,"Disease: Progressive Hematologic Deficiency 687
Description: Progressive Hematologic Deficiency 687 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Common
Disease Progression: Chronic condition requiring long-term management
Common Complications: Secondary infection
Primary Management: Diagnostics",402
Congenital Hematologic Deficiency 688,Autoimmune,Critical,"Disease: Congenital Hematologic Deficiency 688
Description: Congenital Hematologic Deficiency 688 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Uncommon
Disease Progression: Potentially severe if untreated
Common Complications: Inflammation complications
Primary Management: Specialist Referral",413
Inflammatory Hematologic Deficiency 689,Infectious,Low,"Disease: Inflammatory Hematologic Deficiency 689
Description: Inflammatory Hematologic Deficiency 689 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Rare
Disease Progression: Acute onset may resolve with care
Common Complications: Metabolic imbalance
Primary Management: Medication",386
Metabolic Hematologic Deficiency 690,Cardiovascular,Moderate,"Disease: Metabolic Hematologic Deficiency 690
Description: Metabolic Hematologic Deficiency 690 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Common
Disease Progression: Progressive condition needing monitoring
Common Complications: Neurological complications
Primary Management: Lifestyle",408
Acute Musculoskeletal Deficiency 691,Neurology,High,"Disease: Acute Musculoskeletal Deficiency 691
Description: Acute Musculoskeletal Deficiency 691 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Uncommon
Disease Progression: Chronic condition requiring long-term management
Common Complications: Organ dysfunction
Primary Management: Diagnostics",400
Chronic Musculoskeletal Deficiency 692,Endocrine,Critical,"Disease: Chronic Musculoskeletal Deficiency 692
Description: Chronic Musculoskeletal Deficiency 692 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Rare
Disease Progression: Potentially severe if untreated
Common Complications: Secondary infection
Primary Management: Specialist Referral",399
Autoimmune Musculoskeletal Deficiency 693,Respiratory,Low,"Disease: Autoimmune Musculoskeletal Deficiency 693
Description: Autoimmune Musculoskeletal Deficiency 693 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Common
Disease Progression: Acute onset may resolve with care
Common Complications: Inflammation complications
Primary Management: Medication",405
Idiopathic Musculoskeletal Deficiency 694,GI,Moderate,"Disease: Idiopathic Musculoskeletal Deficiency 694
Description: Idiopathic Musculoskeletal Deficiency 694 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Uncommon
Disease Progression: Progressive condition needing monitoring
Common Complications: Metabolic imbalance
Primary Management: Lifestyle",399
Primary Musculoskeletal Deficiency 695,Renal,High,"Disease: Primary Musculoskeletal Deficiency 695
Description: Primary Musculoskeletal Deficiency 695 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Rare
Disease Progression: Chronic condition requiring long-term management
Common Complications: Neurological complications
Primary Management: Diagnostics",407
Secondary Musculoskeletal Deficiency 696,Autoimmune,Critical,"Disease: Secondary Musculoskeletal Deficiency 696
Description: Secondary Musculoskeletal Deficiency 696 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Common
Disease Progression: Potentially severe if untreated
Common Complications: Organ dysfunction
Primary Management: Specialist Referral",408
Progressive Musculoskeletal Deficiency 697,Infectious,Low,"Disease: Progressive Musculoskeletal Deficiency 697
Description: Progressive Musculoskeletal Deficiency 697 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Uncommon
Disease Progression: Acute onset may resolve with care
Common Complications: Secondary infection
Primary Management: Medication",396
Congenital Musculoskeletal Deficiency 698,Cardiovascular,Moderate,"Disease: Congenital Musculoskeletal Deficiency 698
Description: Congenital Musculoskeletal Deficiency 698 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Rare
Disease Progression: Progressive condition needing monitoring
Common Complications: Inflammation complications
Primary Management: Lifestyle",416
Inflammatory Musculoskeletal Deficiency 699,Neurology,High,"Disease: Inflammatory Musculoskeletal Deficiency 699
Description: Inflammatory Musculoskeletal Deficiency 699 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Common
Disease Progression: Chronic condition requiring long-term management
Common Complications: Metabolic imbalance
Primary Management: Diagnostics",414
Metabolic Musculoskeletal Deficiency 700,Endocrine,Critical,"Disease: Metabolic Musculoskeletal Deficiency 700
Description: Metabolic Musculoskeletal Deficiency 700 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Uncommon
Disease Progression: Potentially severe if untreated
Common Complications: Neurological complications
Primary Management: Specialist Referral",414
Acute Respiratory Neuropathy 701,Respiratory,Low,"Disease: Acute Respiratory Neuropathy 701
Description: Acute Respiratory Neuropathy 701 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Rare
Disease Progression: Acute onset may resolve with care
Common Complications: Organ dysfunction
Primary Management: Medication",376
Chronic Respiratory Neuropathy 702,GI,Moderate,"Disease: Chronic Respiratory Neuropathy 702
Description: Chronic Respiratory Neuropathy 702 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Unknown
Category: GI
Severity: Moderate
Prevalence: Common
Disease Progression: Progressive condition needing monitoring
Common Complications: Secondary infection
Primary Management: Lifestyle",383
Autoimmune Respiratory Neuropathy 703,Renal,High,"Disease: Autoimmune Respiratory Neuropathy 703
Description: Autoimmune Respiratory Neuropathy 703 affects related physiological systems and may present with characteristic symptom clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Uncommon
Disease Progression: Chronic condition requiring long-term management
Common Complications: Inflammation complications
Primary Management: Diagnostics",409
