disease,symptom_1,symptom_2,symptom_3,symptom_4,symptom_5,symptom_6,symptom_set,possible_diseases,differentiating_factor
Hepatitis B,itching, fatigue, lethargy, yellowish_skin, dark_urine, loss_of_appetite, joint_pain +  neck_pain,"Osteoarthristis, Heart attack, Fungal infection",CBC test
Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite, yellowing_of_eyes, family_history, constipation +  pain_during_bowel_movements,"Dimorphic hemmorhoids(piles), Common Cold, Diabetes ",Breathlessness
Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin, dark_urine, nausea, muscle_weakness +  stiff_neck,"Arthritis, Acne, Drug Reaction",Symptom duration
Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, muscle_wasting +  patches_in_throat,"AIDS, Hepatitis C, Fungal infection",Inflammatory markers
Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, stomach_pain +  acidity,"GERD, Cervical spondylosis, Tuberculosis",Inflammatory markers
Tuberculosis, chills, vomiting, fatigue, weight_loss, cough, high_fever, skin_rash +  joint_pain,"Psoriasis, Arthritis, Gastroenteritis",PCR confirmation
Common Cold, continuous_sneezing, chills, fatigue, cough, high_fever, headache, skin_rash +  chills,"Dengue, (vertigo) Paroymsal  Positional Vertigo, Allergy",Rash pattern
Pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, constipation +  pain_during_bowel_movements,"Dimorphic hemmorhoids(piles), Pneumonia, Hypertension ",Inflammatory markers
Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool, irritation_in_anus, nausea, vomiting +  indigestion,"Peptic ulcer diseae, AIDS",PCR confirmation
Heart attack, vomiting, breathlessness, sweating, chest_pain, headache, nausea, burning_micturition +  bladder_discomfort,"Urinary tract infection, Pneumonia, AIDS",Breathlessness
Varicose veins, fatigue, cramps, bruising, obesity, swollen_legs, swollen_blood_vessels, vomiting +  indigestion,"Peptic ulcer diseae, Gastroenteritis, Hyperthyroidism",Oxygen saturation
Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings, lethargy, dizziness, burning_micturition +  bladder_discomfort,"Urinary tract infection, Hyperthyroidism, Psoriasis",PCR confirmation
Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness, sweating, diarrhoea, acidity +  indigestion,"Migraine, Osteoarthristis, Allergy",Symptom duration
Hypoglycemia, vomiting, fatigue, anxiety, sweating, headache, nausea, chills +  vomiting,"Typhoid, Alcoholic hepatitis, (vertigo) Paroymsal  Positional Vertigo",Platelet count
Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking, vomiting +  headache,"(vertigo) Paroymsal  Positional Vertigo, Acne, Hepatitis E",CBC test
Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness, painful_walking, nausea, vomiting +  headache,"(vertigo) Paroymsal  Positional Vertigo, Bronchial Asthma, Drug Reaction",Inflammatory markers
(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements, loss_of_balance, unsteadiness, back_pain +  weakness_in_limbs,"Cervical spondylosis, Paralysis (brain hemorrhage), Diabetes ",Platelet count
Acne, skin_rash, pus_filled_pimples, blackheads, scurring, headache, nausea, fatigue +  cramps,"Varicose veins, Alcoholic hepatitis, Acne",Oxygen saturation
Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine, headache, nausea, vomiting +  fatigue,"Hypoglycemia, Hepatitis B, Arthritis",Oxygen saturation
Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails, fatigue +  cough,"Pneumonia, Acne, Migraine",Chest pain pattern
Impetigo, skin_rash, high_fever, blister, red_sore_around_nose, yellow_crust_ooze, nausea, vomiting +  yellowish_skin,"Alcoholic hepatitis, Diabetes , Varicose veins",Rash pattern
Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches, headache, nausea,itching +  skin_rash,"Drug Reaction, Tuberculosis, Psoriasis",PCR confirmation
Allergy, continuous_sneezing, shivering, chills, watering_from_eyes, headache, nausea, vomiting +  headache,"(vertigo) Paroymsal  Positional Vertigo, Urinary tract infection",PCR confirmation
GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain,itching +  fatigue,"Hepatitis B, Hepatitis C, Acne",PCR confirmation
Chronic cholestasis,itching, vomiting, yellowish_skin, nausea, loss_of_appetite, abdominal_pain, chills +  vomiting,"Typhoid, Hyperthyroidism, Diabetes ",Oxygen saturation
Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination, nausea, burning_micturition +  bladder_discomfort,"Urinary tract infection, Chronic cholestasis, Acne",Platelet count
Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain, passage_of_gases, internal_itching, acidity +  indigestion,"Migraine, Heart attack, Urinary tract infection",Inflammatory markers
AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts, headache, nausea, vomiting +  breathlessness,"Heart attack, Alcoholic hepatitis, Dengue",PCR confirmation
Diabetes , fatigue, weight_loss, restlessness, lethargy, irregular_sugar_level, blurred_and_distorted_vision, muscle_wasting +  patches_in_throat,"AIDS, Gastroenteritis, (vertigo) Paroymsal  Positional Vertigo",Oxygen saturation
Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea, headache, nausea, neck_pain +  knee_pain,"Osteoarthristis, Hypertension , Hyperthyroidism",PCR confirmation
Bronchial Asthma, fatigue, cough, high_fever, breathlessness, family_history, mucoid_sputum, chills +  fatigue,"Tuberculosis, Hypothyroidism, Diabetes ",Platelet count
Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration, nausea, indigestion +  loss_of_appetite,"Peptic ulcer diseae, Acne, Varicose veins",CBC test
Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck,itching +  skin_rash,"Fungal infection, Osteoarthristis, hepatitis A",Platelet count
Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness, loss_of_balance, nausea,itching +  skin_rash,"Drug Reaction, Common Cold, hepatitis A",Travel history
Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium, headache, nausea, chills +  vomiting,"Malaria, Psoriasis, Pneumonia",Platelet count
Jaundice,itching, vomiting, fatigue, weight_loss, high_fever, yellowish_skin, continuous_sneezing +  shivering,"Allergy, Migraine, Heart attack",Oxygen saturation
Malaria, chills, vomiting, high_fever, sweating, headache, nausea, vomiting +  headache,"(vertigo) Paroymsal  Positional Vertigo, Chicken pox, Hepatitis E",Chest pain pattern
Chicken pox,itching, skin_rash, fatigue, lethargy, high_fever, headache, headache +  chest_pain,"Hypertension , Diabetes , Heart attack",Platelet count
Dengue, skin_rash, chills, joint_pain, vomiting, fatigue, high_fever, muscle_weakness +  stiff_neck,"Arthritis, Pneumonia, Diabetes ",Platelet count
Typhoid, chills, vomiting, fatigue, high_fever, headache, nausea,itching +  skin_rash,"Drug Reaction, Arthritis, Hypothyroidism",CBC test
hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine, nausea, loss_of_appetite,itching +  fatigue,"Hepatitis B, Typhoid, Chicken pox",Rash pattern
Hepatitis B,itching, fatigue, lethargy, yellowish_skin, dark_urine, loss_of_appetite, fatigue +  cough,"Bronchial Asthma, Hepatitis E, Heart attack",Travel history
Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite, yellowing_of_eyes, family_history, burning_micturition +  bladder_discomfort,"Urinary tract infection, Varicose veins, Osteoarthristis",PCR confirmation
Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin, dark_urine, nausea, skin_rash +  stomach_pain,"Drug Reaction, Fungal infection, Arthritis",Travel history
Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, fatigue +  weight_gain,"Hypothyroidism, Paralysis (brain hemorrhage)",PCR confirmation
Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, burning_micturition +  bladder_discomfort,"Urinary tract infection, Osteoarthristis, Alcoholic hepatitis",Platelet count
Tuberculosis, chills, vomiting, fatigue, weight_loss, cough, high_fever, fatigue +  weight_loss,"Diabetes , Acne, Dengue",CBC test
Common Cold, continuous_sneezing, chills, fatigue, cough, high_fever, headache, skin_rash +  pus_filled_pimples,"Acne, Hypertension , Cervical spondylosis",Oxygen saturation
Pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, fatigue +  cough,"Bronchial Asthma, hepatitis A, Hypothyroidism",CBC test
Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool, irritation_in_anus, nausea, vomiting +  headache,"(vertigo) Paroymsal  Positional Vertigo, Arthritis, Fungal infection",Platelet count
Heart attack, vomiting, breathlessness, sweating, chest_pain, headache, nausea, fatigue +  mood_swings,"Hyperthyroidism, Chronic cholestasis, Fungal infection",Breathlessness
Varicose veins, fatigue, cramps, bruising, obesity, swollen_legs, swollen_blood_vessels, fatigue +  weight_loss,"Diabetes , Chicken pox, Alcoholic hepatitis",Breathlessness
Hypothyroidism, fatigue, weight_gain, cold_hands_and_feets, mood_swings, lethargy, dizziness, continuous_sneezing +  chills,"Common Cold, (vertigo) Paroymsal  Positional Vertigo, Impetigo",Platelet count
Hyperthyroidism, fatigue, mood_swings, weight_loss, restlessness, sweating, diarrhoea, chills +  vomiting,"Tuberculosis, Gastroenteritis, Hypoglycemia",Breathlessness
Hypoglycemia, vomiting, fatigue, anxiety, sweating, headache, nausea, skin_rash +  high_fever,"Impetigo, AIDS, Hyperthyroidism",Platelet count
Osteoarthristis, joint_pain, neck_pain, knee_pain, hip_joint_pain, swelling_joints, painful_walking, stomach_pain +  acidity,"GERD, Tuberculosis, Psoriasis",PCR confirmation
Arthritis, muscle_weakness, stiff_neck, swelling_joints, movement_stiffness, painful_walking, nausea, acidity +  indigestion,"Migraine, Hepatitis C, Osteoarthristis",Rash pattern
(vertigo) Paroymsal  Positional Vertigo, vomiting, headache, nausea, spinning_movements, loss_of_balance, unsteadiness, vomiting +  sweating,"Heart attack, Peptic ulcer diseae, Gastroenteritis",Rash pattern
Acne, skin_rash, pus_filled_pimples, blackheads, scurring, headache, nausea, burning_micturition +  bladder_discomfort,"Urinary tract infection, Dimorphic hemmorhoids(piles), Gastroenteritis",PCR confirmation
Urinary tract infection, burning_micturition, bladder_discomfort, foul_smell_of urine, continuous_feel_of_urine, headache, nausea, fatigue +  yellowish_skin,"Hepatitis C, Malaria, Chicken pox",PCR confirmation
Psoriasis, skin_rash, joint_pain, skin_peeling, silver_like_dusting, small_dents_in_nails, inflammatory_nails, acidity +  indigestion,"Migraine, Psoriasis, GERD",Chest pain pattern
Impetigo, skin_rash, high_fever, blister, red_sore_around_nose, yellow_crust_ooze, nausea, vomiting +  indigestion,"Peptic ulcer diseae, Typhoid, Cervical spondylosis",Rash pattern
Fungal infection,itching, skin_rash, nodal_skin_eruptions, dischromic _patches, headache, nausea, fatigue +  weight_loss,"Diabetes , AIDS, (vertigo) Paroymsal  Positional Vertigo",PCR confirmation
Allergy, continuous_sneezing, shivering, chills, watering_from_eyes, headache, nausea, vomiting +  breathlessness,"Heart attack, (vertigo) Paroymsal  Positional Vertigo, Acne",Oxygen saturation
GERD, stomach_pain, acidity, ulcers_on_tongue, vomiting, cough, chest_pain, constipation +  pain_during_bowel_movements,"Dimorphic hemmorhoids(piles), Alcoholic hepatitis, Bronchial Asthma",Symptom duration
Chronic cholestasis,itching, vomiting, yellowish_skin, nausea, loss_of_appetite, abdominal_pain,itching +  skin_rash,"Fungal infection, Chronic cholestasis, Hepatitis D",Platelet count
Drug Reaction,itching, skin_rash, stomach_pain, burning_micturition, spotting_ urination, nausea,itching +  vomiting,"Chronic cholestasis, Alcoholic hepatitis, Diabetes ",Chest pain pattern
Peptic ulcer diseae, vomiting, indigestion, loss_of_appetite, abdominal_pain, passage_of_gases, internal_itching, chills +  vomiting,"Malaria, Pneumonia, Tuberculosis",Oxygen saturation
AIDS, muscle_wasting, patches_in_throat, high_fever, extra_marital_contacts, headache, nausea, vomiting +  indigestion,"Peptic ulcer diseae, Malaria, Acne",Platelet count
Diabetes , fatigue, weight_loss, restlessness, lethargy, irregular_sugar_level, blurred_and_distorted_vision, skin_rash +  pus_filled_pimples,"Acne, Chronic cholestasis, Diabetes ",CBC test
Gastroenteritis, vomiting, sunken_eyes, dehydration, diarrhoea, headache, nausea, vomiting +  yellowish_skin,"Alcoholic hepatitis, Pneumonia, Common Cold",Travel history
Bronchial Asthma, fatigue, cough, high_fever, breathlessness, family_history, mucoid_sputum, skin_rash +  high_fever,"Impetigo, Common Cold, Hepatitis E",Oxygen saturation
Hypertension , headache, chest_pain, dizziness, loss_of_balance, lack_of_concentration, nausea, constipation +  pain_during_bowel_movements,"Dimorphic hemmorhoids(piles), Osteoarthristis, Chronic cholestasis",Oxygen saturation
Migraine, acidity, indigestion, headache, blurred_and_distorted_vision, excessive_hunger, stiff_neck, headache +  chest_pain,"Hypertension , Urinary tract infection, (vertigo) Paroymsal  Positional Vertigo",Platelet count
Cervical spondylosis, back_pain, weakness_in_limbs, neck_pain, dizziness, loss_of_balance, nausea, vomiting +  high_fever,"Malaria, Typhoid, AIDS",Oxygen saturation
Paralysis (brain hemorrhage), vomiting, headache, weakness_of_one_body_side, altered_sensorium, headache, nausea, joint_pain +  vomiting,"Hepatitis D, Peptic ulcer diseae, Bronchial Asthma",CBC test
Jaundice,itching, vomiting, fatigue, weight_loss, high_fever, yellowish_skin, fatigue +  yellowish_skin,"Hepatitis C, Acne, (vertigo) Paroymsal  Positional Vertigo",Platelet count
Malaria, chills, vomiting, high_fever, sweating, headache, nausea, stomach_pain +  acidity,"GERD, Paralysis (brain hemorrhage), Psoriasis",Platelet count
Chicken pox,itching, skin_rash, fatigue, lethargy, high_fever, headache, chills +  fatigue,"Pneumonia, Malaria, Psoriasis",CBC test
Dengue, skin_rash, chills, joint_pain, vomiting, fatigue, high_fever, vomiting +  fatigue,"Tuberculosis, Hypoglycemia, Pneumonia",Symptom duration
Typhoid, chills, vomiting, fatigue, high_fever, headache, nausea, vomiting +  breathlessness,"Heart attack, Allergy",CBC test
hepatitis A, joint_pain, vomiting, yellowish_skin, dark_urine, nausea, loss_of_appetite, acidity +  indigestion,"Migraine, AIDS, Paralysis (brain hemorrhage)",CBC test
Hepatitis B,itching, fatigue, lethargy, yellowish_skin, dark_urine, loss_of_appetite, vomiting +  breathlessness,"Heart attack, Peptic ulcer diseae, Paralysis (brain hemorrhage)",CBC test
Hepatitis C, fatigue, yellowish_skin, nausea, loss_of_appetite, yellowing_of_eyes, family_history, skin_rash +  high_fever,"Impetigo, Hypertension , Malaria",Breathlessness
Hepatitis D, joint_pain, vomiting, fatigue, yellowish_skin, dark_urine, nausea, joint_pain +  neck_pain,"Osteoarthristis, Hepatitis B, Migraine",Breathlessness
Hepatitis E, joint_pain, vomiting, fatigue, high_fever, yellowish_skin, dark_urine, fatigue +  weight_gain,"Hypothyroidism, Peptic ulcer diseae, Impetigo",Rash pattern
Alcoholic hepatitis, vomiting, yellowish_skin, abdominal_pain, swelling_of_stomach, distention_of_abdomen, history_of_alcohol_consumption, back_pain +  weakness_in_limbs,"Cervical spondylosis, Urinary tract infection, Hepatitis D",PCR confirmation
Tuberculosis, chills, vomiting, fatigue, weight_loss, cough, high_fever, chills +  vomiting,"Tuberculosis, Paralysis (brain hemorrhage), Common Cold",Breathlessness
Common Cold, continuous_sneezing, chills, fatigue, cough, high_fever, headache, vomiting +  breathlessness,"Heart attack, Gastroenteritis, Psoriasis",Travel history
Pneumonia, chills, fatigue, cough, high_fever, breathlessness, sweating, headache +  weakness_of_one_body_side,"Paralysis (brain hemorrhage), Hypertension , Arthritis",Oxygen saturation
Dimorphic hemmorhoids(piles), constipation, pain_during_bowel_movements, pain_in_anal_region, bloody_stool, irritation_in_anus, nausea,itching +  skin_rash,"Drug Reaction, Osteoarthristis, (vertigo) Paroymsal  Positional Vertigo",Chest pain pattern
Heart attack, vomiting, breathlessness, sweating, chest_pain, headache, nausea, vomiting +  fatigue,"Hypoglycemia, Psoriasis, Paralysis (brain hemorrhage)",PCR confirmation
