disease,category,severity,text_chunk,chunk_length
Metabolic Neurological Deficiency 630,Gi,Moderate,"Disease: Metabolic Neurological Deficiency 630
Description: Metabolic Neurological Deficiency 630 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Unknown
Category: Gi
Severity: Moderate
Prevalence: Common
Disease Progression: Progressive Condition Needing Monitoring
Common Complications: Neurological Complications
Primary Management: Lifestyle",396
Acute Renal Deficiency 631,Renal,High,"Disease: Acute Renal Deficiency 631
Description: Acute Renal Deficiency 631 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Uncommon
Disease Progression: Chronic Condition Requiring Long-Term Management
Common Complications: Organ Dysfunction
Primary Management: Diagnostics",378
Chronic Renal Deficiency 632,Autoimmune,Critical,"Disease: Chronic Renal Deficiency 632
Description: Chronic Renal Deficiency 632 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Rare
Disease Progression: Potentially Severe If Untreated
Common Complications: Secondary Infection
Primary Management: Specialist Referral",384
Autoimmune Renal Deficiency 633,Infectious,Low,"Disease: Autoimmune Renal Deficiency 633
Description: Autoimmune Renal Deficiency 633 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Common
Disease Progression: Acute Onset May Resolve With Care
Common Complications: Inflammation Complications
Primary Management: Medication",379
Idiopathic Renal Deficiency 634,Cardiovascular,Moderate,"Disease: Idiopathic Renal Deficiency 634
Description: Idiopathic Renal Deficiency 634 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Uncommon
Disease Progression: Progressive Condition Needing Monitoring
Common Complications: Metabolic Imbalance
Primary Management: Lifestyle",393
Primary Renal Deficiency 635,Neurology,High,"Disease: Primary Renal Deficiency 635
Description: Primary Renal Deficiency 635 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Rare
Disease Progression: Chronic Condition Requiring Long-Term Management
Common Complications: Neurological Complications
Primary Management: Diagnostics",389
Secondary Renal Deficiency 636,Endocrine,Critical,"Disease: Secondary Renal Deficiency 636
Description: Secondary Renal Deficiency 636 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Common
Disease Progression: Potentially Severe If Untreated
Common Complications: Organ Dysfunction
Primary Management: Specialist Referral",383
Progressive Renal Deficiency 637,Respiratory,Low,"Disease: Progressive Renal Deficiency 637
Description: Progressive Renal Deficiency 637 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Uncommon
Disease Progression: Acute Onset May Resolve With Care
Common Complications: Secondary Infection
Primary Management: Medication",382
Congenital Renal Deficiency 638,Gi,Moderate,"Disease: Congenital Renal Deficiency 638
Description: Congenital Renal Deficiency 638 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Unknown
Category: Gi
Severity: Moderate
Prevalence: Rare
Disease Progression: Progressive Condition Needing Monitoring
Common Complications: Inflammation Complications
Primary Management: Lifestyle",382
Inflammatory Renal Deficiency 639,Renal,High,"Disease: Inflammatory Renal Deficiency 639
Description: Inflammatory Renal Deficiency 639 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Common
Disease Progression: Chronic Condition Requiring Long-Term Management
Common Complications: Metabolic Imbalance
Primary Management: Diagnostics",392
Metabolic Renal Deficiency 640,Autoimmune,Critical,"Disease: Metabolic Renal Deficiency 640
Description: Metabolic Renal Deficiency 640 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Uncommon
Disease Progression: Potentially Severe If Untreated
Common Complications: Neurological Complications
Primary Management: Specialist Referral",399
Acute Hepatic Deficiency 641,Infectious,Low,"Disease: Acute Hepatic Deficiency 641
Description: Acute Hepatic Deficiency 641 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Rare
Disease Progression: Acute Onset May Resolve With Care
Common Complications: Organ Dysfunction
Primary Management: Medication",362
Chronic Hepatic Deficiency 642,Cardiovascular,Moderate,"Disease: Chronic Hepatic Deficiency 642
Description: Chronic Hepatic Deficiency 642 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Common
Disease Progression: Progressive Condition Needing Monitoring
Common Complications: Secondary Infection
Primary Management: Lifestyle",389
Autoimmune Hepatic Deficiency 643,Neurology,High,"Disease: Autoimmune Hepatic Deficiency 643
Description: Autoimmune Hepatic Deficiency 643 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Uncommon
Disease Progression: Chronic Condition Requiring Long-Term Management
Common Complications: Inflammation Complications
Primary Management: Diagnostics",403
Idiopathic Hepatic Deficiency 644,Endocrine,Critical,"Disease: Idiopathic Hepatic Deficiency 644
Description: Idiopathic Hepatic Deficiency 644 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Rare
Disease Progression: Potentially Severe If Untreated
Common Complications: Metabolic Imbalance
Primary Management: Specialist Referral",389
Primary Hepatic Deficiency 645,Respiratory,Low,"Disease: Primary Hepatic Deficiency 645
Description: Primary Hepatic Deficiency 645 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Common
Disease Progression: Acute Onset May Resolve With Care
Common Complications: Neurological Complications
Primary Management: Medication",383
Secondary Hepatic Deficiency 646,Gi,Moderate,"Disease: Secondary Hepatic Deficiency 646
Description: Secondary Hepatic Deficiency 646 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Unknown
Category: Gi
Severity: Moderate
Prevalence: Uncommon
Disease Progression: Progressive Condition Needing Monitoring
Common Complications: Organ Dysfunction
Primary Management: Lifestyle",379
Progressive Hepatic Deficiency 647,Renal,High,"Disease: Progressive Hepatic Deficiency 647
Description: Progressive Hepatic Deficiency 647 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Rare
Disease Progression: Chronic Condition Requiring Long-Term Management
Common Complications: Secondary Infection
Primary Management: Diagnostics",392
Congenital Hepatic Deficiency 648,Autoimmune,Critical,"Disease: Congenital Hepatic Deficiency 648
Description: Congenital Hepatic Deficiency 648 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Environmental
Category: Autoimmune
Severity: Critical
Prevalence: Common
Disease Progression: Potentially Severe If Untreated
Common Complications: Inflammation Complications
Primary Management: Specialist Referral",403
Inflammatory Hepatic Deficiency 649,Infectious,Low,"Disease: Inflammatory Hepatic Deficiency 649
Description: Inflammatory Hepatic Deficiency 649 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Viral
Category: Infectious
Severity: Low
Prevalence: Uncommon
Disease Progression: Acute Onset May Resolve With Care
Common Complications: Metabolic Imbalance
Primary Management: Medication",382
Metabolic Hepatic Deficiency 650,Cardiovascular,Moderate,"Disease: Metabolic Hepatic Deficiency 650
Description: Metabolic Hepatic Deficiency 650 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Bacterial
Category: Cardiovascular
Severity: Moderate
Prevalence: Rare
Disease Progression: Progressive Condition Needing Monitoring
Common Complications: Neurological Complications
Primary Management: Lifestyle",398
Acute Endocrine Deficiency 651,Neurology,High,"Disease: Acute Endocrine Deficiency 651
Description: Acute Endocrine Deficiency 651 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Genetic
Category: Neurology
Severity: High
Prevalence: Common
Disease Progression: Chronic Condition Requiring Long-Term Management
Common Complications: Organ Dysfunction
Primary Management: Diagnostics",386
Chronic Endocrine Deficiency 652,Endocrine,Critical,"Disease: Chronic Endocrine Deficiency 652
Description: Chronic Endocrine Deficiency 652 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Lifestyle
Category: Endocrine
Severity: Critical
Prevalence: Uncommon
Disease Progression: Potentially Severe If Untreated
Common Complications: Secondary Infection
Primary Management: Specialist Referral",391
Autoimmune Endocrine Deficiency 653,Respiratory,Low,"Disease: Autoimmune Endocrine Deficiency 653
Description: Autoimmune Endocrine Deficiency 653 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Autoimmune
Category: Respiratory
Severity: Low
Prevalence: Rare
Disease Progression: Acute Onset May Resolve With Care
Common Complications: Inflammation Complications
Primary Management: Medication",391
Idiopathic Endocrine Deficiency 654,Gi,Moderate,"Disease: Idiopathic Endocrine Deficiency 654
Description: Idiopathic Endocrine Deficiency 654 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Unknown
Category: Gi
Severity: Moderate
Prevalence: Common
Disease Progression: Progressive Condition Needing Monitoring
Common Complications: Metabolic Imbalance
Primary Management: Lifestyle",385
Primary Endocrine Deficiency 655,Renal,High,"Disease: Primary Endocrine Deficiency 655
Description: Primary Endocrine Deficiency 655 Affects Related Physiological Systems And May Present With Characteristic Symptom Clusters.
Cause: Metabolic
Category: Renal
Severity: High
Prevalence: Uncommon
Disease Progression: Chronic Condition Requiring Long-Term Management
Common Complications: Neurological Complications
Primary Management: Diagnostics",399
